source,destination,holding_time
7,4,6
7,3,3
0,4,14
7,4,4
0,4,4
0,3,3
7,3,2
0,3,36
0,4,6
0,4,3
7,3,5
0,4,2
0,4,2
7,3,2
0,4,3
0,4,2
0,3,2
0,4,2
7,3,3
0,4,16
0,4,15
0,3,2
7,3,5
0,3,72
7,4,39
7,3,3
7,4,2
7,4,12
7,4,5
7,3,2
0,3,6
0,3,5
0,3,2
0,3,2
7,4,3
0,3,6
0,4,2
7,4,2
0,3,2
7,4,4
7,3,2
0,3,50
0,4,2
0,4,6
7,3,2
7,3,2
7,3,20
7,4,2
7,3,3
7,4,3
0,3,3
0,3,2
7,4,2
7,3,5
0,3,2
0,3,2
7,4,40
7,4,8
0,4,7
7,4,7
0,3,2
7,3,2
7,4,2
0,3,7
7,3,5
7,3,3
7,4,7
7,3,6
0,3,3
0,4,2
0,3,4
0,3,2
7,3,4
0,4,27
7,4,2
7,4,4
0,4,3
7,4,3
7,4,22
0,4,13
0,3,2
7,4,8
0,4,7
0,4,11
7,3,16
7,3,2
0,4,3
7,4,2
0,3,4
7,4,2
0,4,5
0,4,2
7,4,2
0,3,2
0,3,2
0,4,5
7,3,4
0,4,3
7,4,2
7,3,1
