source,destination,holding_time
7,4,4
7,4,44
0,4,72
0,3,33
7,4,2
0,4,12
0,3,2
0,3,15
7,3,21
0,4,3
0,3,90
7,4,3
0,4,33
7,3,31
0,4,8
0,4,44
0,4,47
0,3,2
0,3,23
7,4,2
0,3,7
0,4,5
0,4,41
7,4,2
7,4,4
0,4,38
0,3,16
7,4,5
0,4,2
7,3,10
0,3,4
0,4,11
0,3,21
0,3,30
0,4,43
0,4,33
0,4,5
7,4,63
7,3,2
7,4,61
0,4,60
7,4,32
7,3,58
7,3,2
0,4,13
0,4,3
7,3,33
0,3,22
0,4,52
0,3,2
7,4,44
7,3,2
7,3,6
0,4,3
7,3,5
0,4,25
7,3,3
0,3,43
7,4,12
7,4,19
7,3,40
7,4,3
0,4,2
7,4,3
0,4,5
0,4,5
7,3,4
7,4,33
0,4,32
7,3,2
0,3,16
0,3,29
7,4,28
0,3,6
0,3,26
0,4,22
7,3,17
0,4,23
0,3,22
7,4,2
7,3,20
0,3,19
0,3,3
0,4,17
7,4,2
0,3,4
7,4,14
7,4,2
0,4,12
7,3,3
7,4,10
7,4,2
0,4,2
0,3,7
0,3,2
0,3,5
7,3,4
0,3,3
0,4,2
0,4,1
