source,destination,holding_time
7,4,11
7,4,18
7,3,22
0,4,37
7,4,38
7,4,2
0,3,44
7,3,83
7,4,21
0,3,18
0,4,39
7,3,14
7,4,16
0,3,3
7,3,29
0,4,16
7,3,39
0,3,24
0,3,5
7,4,7
7,3,69
0,4,4
0,3,23
7,4,4
7,3,4
0,4,2
0,3,2
7,3,68
0,3,43
0,3,16
0,3,20
0,3,31
7,4,49
7,4,11
0,3,66
0,4,18
7,4,44
0,3,7
7,3,62
7,4,2
0,4,47
0,4,22
7,3,2
7,3,12
0,3,4
0,4,55
7,3,54
7,4,15
7,4,4
0,3,51
0,4,22
0,3,22
7,3,15
0,3,43
7,4,5
0,3,45
0,4,44
7,4,11
0,4,4
7,3,10
0,3,2
7,3,16
0,3,14
0,4,37
7,3,32
7,4,2
0,4,7
7,3,3
0,3,6
0,4,4
0,3,30
7,3,2
0,4,21
7,3,27
0,4,26
7,4,25
7,4,24
0,4,23
7,4,17
7,3,4
0,4,4
0,4,19
7,4,18
7,4,17
7,3,2
7,4,15
0,3,3
7,4,13
0,4,2
0,3,11
7,3,8
0,3,9
0,3,8
0,4,3
7,4,6
7,4,5
7,3,4
7,4,3
0,4,2
0,4,1
