source,destination,holding_time
7,3,2
0,4,2
0,3,43
0,3,4
7,4,2
0,3,4
7,4,2
7,3,2
0,3,24
0,4,3
0,3,34
7,3,2
7,3,2
7,4,4
0,3,13
7,4,8
0,4,3
7,4,6
7,3,2
7,3,3
7,4,2
0,3,4
7,3,11
0,4,63
7,3,2
7,4,3
0,3,3
0,3,3
7,3,2
7,4,4
7,3,2
7,3,4
7,4,43
0,3,2
7,4,17
7,3,9
0,3,21
0,3,6
7,3,4
0,3,4
7,3,6
0,3,17
7,3,3
7,4,4
7,4,2
0,3,5
0,3,4
7,3,2
0,4,2
0,3,6
7,4,2
0,4,3
7,4,3
0,4,2
7,3,2
7,4,2
0,4,3
7,3,2
7,4,24
7,3,8
7,4,4
0,3,8
0,3,38
0,3,3
7,3,3
0,4,2
0,4,9
7,3,4
0,4,3
7,4,2
0,3,3
7,3,3
0,3,2
7,4,2
7,4,26
7,4,2
7,3,2
7,4,4
0,4,22
0,3,15
7,4,6
7,3,19
0,3,3
7,4,5
7,4,12
7,3,5
0,3,2
0,4,5
0,3,8
7,4,2
7,3,2
7,3,2
0,4,8
0,3,5
0,4,2
0,4,3
7,4,4
0,4,2
7,4,2
7,3,1
