source,destination,holding_time
0,3,2
7,3,6
0,3,3
0,4,5
7,4,2
0,3,3
0,4,32
0,3,2
0,4,2
0,4,2
0,3,2
7,4,2
7,3,3
7,3,4
7,4,15
7,4,2
0,4,2
0,3,2
7,4,2
7,3,2
7,4,14
7,3,19
0,4,12
0,3,2
7,3,76
7,4,2
7,3,6
7,4,2
7,3,9
0,4,2
7,3,21
0,3,6
7,3,6
7,3,3
7,4,7
0,4,5
7,3,2
0,4,3
7,4,3
0,3,2
0,3,60
7,3,13
0,4,8
0,4,14
7,4,4
0,3,48
0,4,3
7,3,32
7,3,4
0,3,3
0,3,8
0,3,2
7,3,7
7,3,2
0,3,2
7,3,2
0,4,6
7,3,7
7,4,14
0,4,2
0,3,3
0,3,2
7,4,5
7,4,3
0,3,3
7,3,2
7,3,2
0,3,4
0,3,32
7,3,2
0,4,16
7,4,6
0,3,2
7,3,2
0,4,4
7,4,2
0,4,2
0,4,4
7,4,4
7,4,2
0,3,2
7,4,2
7,3,3
0,3,2
7,3,2
0,4,4
7,4,2
7,4,2
7,4,2
7,3,4
0,4,10
7,4,5
7,3,8
0,3,3
0,3,6
0,3,2
0,3,2
0,3,3
0,4,2
7,3,1
