source,destination,holding_time
7,3,6
7,3,3
7,3,2
0,3,2
7,3,2
7,3,2
0,3,2
0,4,2
7,3,2
0,4,7
7,3,22
0,3,29
0,4,14
7,3,5
0,4,2
7,4,85
0,4,2
7,4,18
7,4,4
0,4,2
0,4,4
0,3,2
0,4,5
7,3,2
7,4,5
7,3,2
7,3,2
7,3,17
0,4,4
0,4,2
0,4,2
0,3,13
7,3,3
0,4,6
0,4,14
0,4,49
0,4,2
7,3,2
7,3,3
0,4,3
0,4,60
7,3,2
0,4,4
0,4,2
7,3,2
0,4,15
0,4,12
0,3,10
7,3,33
0,4,2
7,4,2
7,3,3
7,4,3
0,4,8
7,4,2
0,4,2
7,3,5
0,3,2
7,4,26
7,4,22
7,4,5
7,3,2
7,4,2
7,3,8
7,3,2
0,4,5
0,3,2
0,3,3
7,4,32
7,3,2
7,3,8
7,3,2
0,3,12
7,3,6
0,4,2
7,3,2
0,4,3
0,4,5
7,3,2
0,3,2
0,4,2
0,3,3
0,4,14
0,3,5
0,4,7
0,3,8
7,4,14
0,3,13
7,4,2
7,4,2
7,3,2
7,3,2
7,4,3
0,4,7
0,3,2
7,3,2
0,4,4
0,3,3
7,4,2
0,4,1
