source,destination,holding_time
7,3,13
0,3,71
7,4,69
0,4,39
7,4,86
7,3,2
7,3,54
7,3,4
7,3,28
0,3,25
7,4,10
7,3,30
0,4,3
7,3,3
7,3,63
7,4,25
0,4,74
7,3,35
7,4,11
7,3,74
0,4,75
0,3,9
0,4,78
7,4,45
0,4,6
0,3,13
7,4,2
0,4,13
0,3,72
0,4,28
7,4,70
0,3,13
0,3,3
7,4,67
7,4,2
0,4,14
0,3,64
7,3,16
0,4,16
7,4,2
0,4,4
0,4,59
7,3,16
7,4,11
7,3,56
7,4,27
7,3,8
0,3,2
7,3,52
0,4,28
7,3,10
7,3,49
0,4,3
7,4,21
0,3,42
7,3,10
0,4,26
0,4,43
0,4,42
7,4,41
0,4,4
7,4,6
0,4,4
7,4,2
7,4,36
0,4,35
0,3,34
0,4,33
0,3,2
0,3,31
0,3,8
7,4,15
7,3,7
0,4,27
7,3,19
0,4,7
0,3,8
7,4,23
7,4,20
7,3,2
7,3,2
0,4,19
7,3,18
7,4,17
7,4,16
7,3,2
0,4,5
7,3,4
0,3,5
0,4,11
0,4,2
7,3,9
0,4,2
0,3,7
7,3,6
0,4,5
0,4,4
7,4,3
7,3,2
7,4,1
