source,destination,holding_time
0,3,62
0,4,3
0,3,32
0,3,6
0,3,5
0,3,13
7,3,32
0,3,13
7,3,4
7,4,15
7,4,3
0,3,89
0,3,48
7,4,3
0,3,17
0,4,3
0,3,59
7,3,46
7,4,31
0,3,7
0,4,4
0,4,11
7,3,2
0,4,14
0,4,5
0,3,26
0,4,2
0,3,42
0,4,7
0,4,62
0,3,3
0,4,12
0,3,8
7,3,6
7,4,23
0,3,2
7,4,14
0,3,2
7,4,3
0,3,2
7,4,4
7,4,59
7,4,14
7,3,57
0,4,2
7,4,2
0,3,6
7,3,6
7,4,8
0,3,7
7,4,15
0,3,6
7,3,48
7,3,19
0,3,7
0,3,15
7,4,44
7,3,2
0,3,2
0,3,41
7,3,19
7,4,6
0,3,15
7,3,7
0,3,17
7,4,8
7,4,6
0,4,16
0,3,32
0,4,13
7,4,4
7,4,29
0,3,28
7,4,3
0,3,12
7,4,19
0,4,4
7,4,22
7,4,2
7,3,4
7,3,2
7,4,19
0,4,2
7,3,17
7,4,7
0,3,15
0,3,3
0,4,13
7,4,12
0,3,11
7,3,10
0,4,9
7,3,8
7,4,7
7,3,2
7,3,5
0,3,3
7,4,3
0,4,2
7,4,1
