source,destination,holding_time
7,3,4
7,4,11
0,4,83
7,3,12
7,4,14
0,4,55
7,3,31
0,4,42
7,4,19
0,3,77
0,3,21
7,4,9
0,4,12
0,3,2
0,3,23
7,4,69
7,3,4
0,4,5
7,3,18
7,4,2
7,3,7
7,4,2
0,4,4
0,3,19
0,3,2
7,4,2
7,4,2
0,3,24
0,4,3
7,3,7
0,4,2
0,4,3
7,4,4
7,4,4
7,4,2
7,3,6
7,3,18
7,3,63
7,3,2
7,4,49
0,3,6
0,4,11
0,4,4
7,3,3
7,3,4
0,3,3
7,3,6
0,3,2
0,3,10
0,4,30
0,3,38
0,3,11
7,4,6
7,4,12
0,4,29
7,4,45
0,4,2
0,4,43
0,4,8
0,4,6
7,3,7
0,3,39
7,4,38
7,4,13
7,4,36
0,4,34
0,3,12
0,4,2
0,3,4
0,3,21
7,3,15
7,3,2
0,4,3
7,4,10
0,4,4
0,3,25
0,4,2
7,4,18
7,3,6
0,3,21
7,3,5
7,4,2
7,4,11
0,3,5
7,4,7
0,4,4
0,3,4
0,4,13
7,3,12
7,3,6
7,3,10
7,3,9
7,4,3
7,3,7
7,4,4
0,3,3
7,4,2
0,4,2
0,3,2
7,4,1
