source,destination,holding_time
0,4,43
0,4,24
0,3,5
7,4,43
7,4,44
0,4,11
7,3,94
0,3,4
0,4,81
0,3,2
0,3,2
7,3,72
0,3,2
0,4,33
7,3,10
0,4,73
0,4,46
0,3,4
7,3,19
7,3,3
7,3,5
0,3,17
7,3,2
7,3,33
7,3,2
7,3,49
0,4,10
7,4,7
0,4,37
7,4,16
0,3,48
0,4,13
0,3,16
0,3,3
7,3,2
0,3,65
7,3,64
0,4,4
7,3,62
0,3,21
7,4,60
0,3,10
0,4,9
0,4,2
0,4,56
7,4,32
0,3,8
0,4,27
7,3,52
0,3,18
7,4,24
7,3,21
7,3,48
0,4,6
7,4,22
7,3,31
0,3,2
0,3,14
7,4,42
7,3,16
7,3,2
0,4,9
0,3,38
7,3,37
0,3,23
7,3,35
0,4,8
7,4,33
7,4,7
7,4,15
7,3,30
0,3,27
7,3,3
0,3,27
0,4,26
0,3,25
0,3,24
7,3,6
0,3,14
7,4,10
7,4,10
7,4,2
0,4,18
7,3,17
7,4,16
0,3,15
0,4,2
0,4,13
0,4,12
0,4,11
7,3,6
7,3,9
7,3,5
7,4,7
7,4,3
7,4,3
7,3,4
0,4,3
0,3,2
0,4,1
