source,destination,holding_time
7,4,41
0,3,2
7,4,13
7,4,12
0,3,26
7,3,93
0,4,9
7,3,2
0,3,18
0,4,21
0,3,2
7,4,3
0,4,3
7,4,15
0,3,3
0,3,27
7,4,33
0,3,26
0,4,38
0,3,2
7,3,9
7,3,2
0,4,5
0,4,28
7,4,12
0,3,7
0,3,4
7,4,71
7,3,2
7,4,9
7,3,4
7,4,11
7,4,10
0,4,3
0,3,5
0,3,2
0,3,9
7,4,13
7,3,26
0,4,61
7,3,3
7,4,8
0,4,51
7,4,4
0,4,26
7,3,41
7,3,5
0,3,13
0,3,52
0,3,51
7,4,50
7,4,3
7,3,3
0,4,2
0,3,46
0,3,2
7,4,3
7,3,22
0,4,42
0,4,13
7,3,2
7,3,8
7,3,3
0,3,3
7,3,4
0,3,5
0,3,2
7,4,33
7,3,7
0,4,4
0,4,2
0,4,22
7,3,9
0,4,27
7,3,4
0,4,2
0,3,24
7,4,11
7,3,4
7,4,4
0,3,5
7,4,19
7,4,18
7,3,2
0,3,9
7,3,15
7,3,6
0,3,2
0,3,2
0,4,11
7,4,10
0,3,9
0,4,5
0,4,7
0,4,2
7,4,2
0,3,3
7,3,2
0,3,2
7,4,1
