source,destination,holding_time
0,3,2
7,3,41
0,4,11
0,4,5
7,3,2
0,3,5
0,4,9
0,4,3
7,3,69
0,4,23
0,3,2
7,3,84
7,4,2
7,3,18
0,4,2
0,3,4
7,3,84
0,4,12
7,4,2
7,3,60
7,3,49
0,4,10
0,3,15
0,3,17
7,3,32
7,3,2
0,4,13
0,4,43
7,4,5
7,3,3
7,3,4
7,4,30
0,4,16
7,3,10
0,4,12
0,4,8
0,4,9
0,4,18
7,4,15
0,3,3
7,4,31
7,3,26
0,4,17
0,3,2
7,3,34
7,4,55
0,4,21
7,4,44
7,4,2
7,4,2
7,3,3
0,3,49
0,3,2
0,4,4
0,3,28
7,3,29
7,4,4
0,4,3
0,3,2
7,4,41
7,3,2
0,4,2
7,4,9
7,4,37
0,4,2
0,3,2
0,4,34
0,4,33
0,3,19
7,4,2
7,3,4
7,3,9
0,4,3
0,3,3
0,3,6
0,4,25
0,3,13
7,3,15
0,3,19
7,3,12
7,4,9
0,3,3
7,4,18
7,3,12
0,3,9
7,4,15
7,3,2
0,3,13
0,3,11
7,3,11
0,3,10
7,3,2
0,3,2
7,3,2
0,3,6
7,3,5
7,4,3
0,4,3
7,3,2
7,3,1
