source,destination,holding_time
0,4,3
0,3,96
7,4,2
7,4,6
0,4,2
0,4,10
7,3,16
0,4,2
0,3,6
7,3,2
0,3,3
7,4,2
7,3,13
7,4,2
7,3,4
7,4,3
0,4,8
7,4,2
0,4,15
7,3,3
0,3,21
7,3,2
0,3,2
0,4,3
7,4,2
0,4,2
7,4,2
0,4,8
7,4,2
0,4,70
0,3,28
7,4,3
0,3,23
7,4,3
7,4,7
7,4,2
0,3,5
7,4,2
7,3,11
0,4,5
0,3,2
0,3,3
0,3,2
0,3,2
7,4,4
7,4,15
0,3,4
0,3,2
0,4,3
7,3,2
0,4,4
0,3,10
0,4,3
0,3,3
7,4,3
7,3,21
7,3,5
7,4,4
0,4,7
7,4,2
7,4,17
7,3,8
0,4,2
0,3,2
0,4,2
7,4,2
7,4,2
0,3,2
7,4,7
7,4,2
7,3,2
0,3,29
7,3,28
7,4,2
7,4,2
7,4,25
7,4,2
0,4,2
7,3,2
0,4,21
7,4,2
0,3,19
7,3,9
7,3,14
0,3,2
0,4,15
0,3,2
0,4,3
0,4,2
7,3,3
7,3,5
0,4,3
7,3,3
0,4,2
0,3,3
7,4,3
7,3,2
7,3,3
7,3,2
7,4,1
