source,destination,holding_time
7,3,67
7,3,3
7,4,25
7,4,2
0,4,14
0,4,41
0,3,12
7,4,6
0,4,71
7,4,15
7,4,53
0,3,2
0,3,66
0,4,72
7,4,26
0,4,33
0,4,16
7,3,29
0,3,75
7,4,81
0,4,4
7,4,79
7,3,30
0,3,2
7,4,2
0,3,53
0,3,4
7,4,2
7,4,4
0,3,37
0,3,4
0,3,58
0,4,32
0,4,35
0,4,2
7,4,33
7,4,3
7,3,2
7,4,49
7,3,2
7,3,15
0,4,59
7,4,28
0,4,2
0,4,23
7,3,5
0,4,32
0,4,53
0,3,2
0,3,12
0,3,4
7,4,14
0,4,14
0,3,47
7,3,7
0,3,4
0,4,30
0,4,39
0,3,42
7,3,14
7,4,40
7,3,4
7,3,19
0,3,10
7,3,23
7,3,35
0,3,21
7,4,25
0,4,32
0,4,8
0,3,22
0,3,29
0,3,2
0,4,11
7,3,3
7,4,2
0,4,4
0,4,3
7,3,22
0,3,18
7,4,2
7,3,8
7,4,17
7,3,17
0,4,16
0,4,8
7,4,14
7,3,13
7,4,12
7,4,11
0,4,10
0,3,9
0,3,7
0,4,4
0,3,5
0,4,3
7,3,4
7,4,3
7,3,2
0,3,1
