source,destination,holding_time
0,4,10
7,4,2
7,4,2
0,3,4
0,4,4
7,3,3
0,4,4
7,4,3
7,4,5
0,3,10
0,3,2
7,3,2
7,3,2
7,3,3
0,4,37
0,3,2
7,4,2
0,3,2
0,4,4
0,4,2
7,3,25
0,3,13
0,3,2
7,3,4
0,4,2
0,3,2
0,3,2
7,3,17
0,3,2
7,4,2
0,3,2
7,4,2
7,4,20
7,4,3
0,3,2
0,3,4
0,4,3
0,3,2
7,3,5
7,3,2
7,4,3
7,4,5
0,4,3
7,3,2
0,3,2
7,3,2
7,3,8
0,3,17
0,3,3
7,3,2
0,3,11
7,4,3
7,3,48
7,4,4
0,4,2
7,4,2
0,3,44
0,4,43
0,4,6
0,4,18
0,3,4
0,4,2
0,4,6
7,4,2
7,3,2
0,3,35
7,3,4
0,3,5
7,3,2
0,3,2
7,4,2
0,3,4
0,4,14
0,3,2
7,3,20
7,4,2
7,4,3
0,3,7
0,3,2
0,3,5
0,3,4
7,4,19
0,4,2
0,3,2
7,3,16
0,4,5
7,3,14
0,3,13
7,4,12
0,4,7
7,4,10
0,4,2
0,3,2
7,4,5
0,3,3
7,4,2
0,4,2
7,3,3
7,3,2
7,3,1
