source,destination,holding_time
7,3,9
0,3,40
0,3,74
0,3,18
7,3,35
0,3,7
7,3,39
7,3,8
7,4,3
7,4,89
7,3,2
7,3,24
7,3,18
0,3,29
0,3,13
0,3,10
0,3,57
7,4,19
7,4,2
7,4,16
7,3,24
7,3,13
0,3,16
7,4,34
7,3,25
7,3,53
7,3,18
0,3,12
7,3,6
0,3,3
0,3,5
0,3,40
0,3,4
0,3,4
0,3,13
0,4,14
7,3,32
0,4,12
7,3,7
0,3,61
0,4,14
7,3,59
0,3,58
7,3,9
0,3,2
7,4,55
7,3,25
7,4,42
7,4,46
0,3,24
7,3,3
0,3,20
0,4,30
0,4,46
0,4,3
7,4,2
7,4,2
0,3,43
0,3,36
0,3,12
0,4,4
7,4,39
0,3,3
7,4,37
7,4,14
7,3,21
0,3,5
7,3,19
7,3,32
7,4,5
7,4,30
0,3,5
0,4,28
0,4,20
0,4,26
7,4,8
0,4,24
0,3,23
7,3,14
7,3,13
7,4,13
0,4,19
0,3,18
7,3,9
0,4,16
7,3,15
7,4,14
0,3,13
7,4,11
0,3,11
7,3,10
0,4,3
7,4,8
0,4,7
7,3,6
7,3,5
7,3,4
0,3,3
7,3,2
0,4,1
