source,destination,holding_time
0,4,3
0,3,12
0,3,2
7,4,2
7,3,26
0,3,17
7,3,2
0,4,11
7,4,3
7,4,7
0,3,23
0,3,2
7,3,6
7,4,9
0,4,2
0,3,85
7,3,4
0,3,29
0,4,2
7,3,3
0,3,7
0,4,10
7,3,78
0,4,7
7,4,66
0,3,2
0,3,10
0,4,26
0,3,3
0,4,7
7,4,4
0,3,15
0,4,8
7,4,11
7,3,7
0,4,8
0,3,2
0,4,7
7,3,14
7,4,21
7,3,18
7,4,5
0,3,50
7,4,14
7,3,19
0,4,55
7,4,5
0,3,3
7,3,3
0,3,8
0,3,50
0,4,49
0,3,48
7,4,47
7,4,2
0,3,21
0,3,16
0,4,35
7,3,22
0,3,41
7,3,3
0,3,4
0,4,2
7,4,2
7,3,11
0,4,2
7,3,21
0,4,2
7,3,32
7,4,2
0,4,3
7,3,2
0,4,9
0,4,5
0,3,2
0,3,16
7,3,7
0,4,23
7,3,3
7,3,21
0,3,14
7,3,5
7,3,2
7,4,2
7,4,7
7,4,15
7,3,14
0,4,7
7,3,6
7,3,11
0,3,3
7,4,3
0,4,8
7,4,7
7,3,6
0,3,3
7,4,2
7,3,2
7,3,2
7,3,1
