source,destination,holding_time
7,3,22
7,4,63
0,3,22
7,3,39
7,4,28
7,4,93
7,4,13
0,3,2
0,3,92
0,3,3
0,4,26
7,4,70
7,4,4
0,4,4
0,3,23
7,3,57
7,3,8
0,4,63
0,3,63
0,4,61
0,3,27
7,3,32
7,3,49
0,3,4
0,3,2
7,3,5
7,4,74
0,3,42
0,4,2
7,4,3
0,4,4
7,3,69
7,3,68
7,3,67
7,3,44
7,4,7
0,4,64
0,4,30
0,4,21
0,4,3
7,3,60
7,4,8
7,4,47
7,4,16
7,3,39
0,3,35
0,3,7
0,4,53
7,4,15
7,4,34
7,3,44
7,4,2
0,3,48
0,3,26
7,3,46
0,4,20
0,4,44
7,3,4
0,3,42
0,3,41
0,4,40
0,3,2
0,4,28
0,4,13
7,4,36
7,3,35
7,4,2
7,4,4
0,3,32
0,4,2
0,4,30
0,4,29
0,4,28
7,3,27
0,3,7
0,3,23
0,3,2
0,4,23
0,4,22
0,4,21
7,4,20
0,4,3
7,4,18
7,3,17
7,3,16
0,3,15
0,3,4
7,3,13
0,3,12
7,4,11
0,4,9
7,3,9
0,4,2
7,4,7
7,3,6
0,4,5
7,3,4
0,4,3
0,3,2
7,3,1
