source,destination,holding_time
0,3,2
0,3,12
7,4,2
0,3,15
0,4,4
0,3,14
0,4,16
0,3,3
0,3,28
0,4,14
0,3,5
7,3,2
7,4,2
7,4,4
0,3,3
7,3,2
7,3,8
0,4,74
7,4,2
0,3,3
7,4,15
7,3,2
7,3,5
0,3,4
0,3,2
7,4,40
0,3,2
0,4,18
7,4,2
0,3,8
7,4,2
0,3,3
0,4,2
7,3,2
7,3,21
7,3,2
0,4,15
0,3,13
7,3,4
7,4,61
0,3,12
0,4,2
7,3,2
7,3,2
7,4,46
0,3,13
7,4,2
0,3,2
7,4,9
7,3,8
0,4,8
0,4,13
0,3,20
0,3,2
7,4,4
7,4,2
7,3,2
7,3,3
7,3,29
7,3,2
7,4,2
0,3,14
7,3,5
0,3,2
7,3,21
7,3,2
7,3,3
7,4,2
7,4,18
0,4,2
7,3,14
0,4,2
7,3,28
0,3,3
7,4,3
7,4,3
7,3,3
0,3,3
0,4,2
7,3,2
7,4,20
7,4,3
0,4,2
7,4,2
7,4,12
7,4,15
7,3,9
7,4,2
7,4,6
7,4,4
0,3,3
7,3,2
7,3,2
7,3,2
7,3,2
7,3,2
7,3,4
7,4,3
0,3,2
7,4,1
