source,destination,holding_time
0,4,23
7,3,3
7,3,2
7,3,16
7,4,3
7,3,2
7,4,2
0,3,2
7,4,2
0,3,2
0,3,2
7,4,3
7,3,3
0,3,2
7,3,5
0,4,2
7,3,2
7,4,41
0,3,2
7,4,2
0,3,3
7,3,2
0,4,20
0,4,2
7,4,2
0,3,2
0,4,2
0,4,6
7,3,2
7,4,2
0,4,2
7,3,2
7,4,2
7,4,44
7,3,3
0,3,2
7,3,4
7,3,2
7,4,8
7,3,2
7,3,2
7,3,3
0,4,2
7,4,3
7,4,56
7,3,3
0,3,2
7,4,2
7,3,3
0,4,7
7,3,12
0,4,17
0,4,15
7,4,3
7,4,2
0,4,3
0,3,44
7,3,2
7,4,21
0,4,2
7,3,14
7,3,22
0,3,2
7,3,26
0,4,29
0,3,35
0,3,2
0,4,21
7,4,3
0,3,5
7,4,4
7,3,29
0,4,9
0,4,2
0,3,26
7,3,2
7,3,2
0,4,2
7,3,21
7,3,5
0,3,2
7,4,2
7,3,2
7,3,6
0,3,5
0,3,2
7,4,2
7,4,2
7,3,2
7,4,2
7,4,10
7,3,2
7,3,3
0,4,2
0,3,6
0,3,5
0,4,2
0,4,2
7,4,2
7,4,1
