source,destination,holding_time
0,4,2
7,4,3
0,4,10
7,3,2
7,3,2
7,3,36
7,4,3
7,4,10
0,3,13
0,4,4
7,3,3
7,3,3
0,3,16
0,3,16
7,3,2
0,3,4
0,3,3
7,4,18
0,4,42
0,4,7
7,4,3
7,3,3
0,4,2
0,3,2
0,3,7
0,3,2
0,4,6
7,3,20
0,3,3
7,3,2
7,3,2
7,4,6
7,4,2
7,3,9
7,3,2
7,3,3
7,3,2
0,3,2
0,3,2
0,3,2
0,3,2
0,3,2
7,4,2
0,3,2
7,3,3
7,4,2
0,3,3
0,4,36
0,4,18
0,3,51
0,4,3
7,4,2
0,3,2
7,3,2
0,4,12
0,4,19
7,4,19
0,4,2
7,4,42
7,4,2
0,3,2
0,4,2
7,4,7
7,4,2
7,4,4
7,4,2
7,3,16
0,4,2
0,3,2
0,3,2
0,4,4
0,3,5
0,3,2
7,4,2
0,4,5
0,3,6
7,4,2
7,4,2
7,4,2
0,4,2
0,3,3
7,4,4
7,4,3
7,4,2
7,3,3
0,3,3
7,3,6
0,3,2
0,3,2
7,3,5
7,3,2
7,4,2
7,4,7
0,3,4
0,3,2
7,3,5
7,3,3
0,3,2
0,4,2
7,3,1
