source,destination,holding_time
0,4,4
7,3,2
0,4,67
0,4,2
7,4,2
7,3,2
0,4,4
0,4,2
7,3,2
0,3,49
7,3,3
0,4,15
7,4,2
0,4,2
0,3,2
7,4,2
7,3,17
7,4,9
0,4,2
0,4,3
7,4,4
0,3,3
7,3,2
7,3,2
0,3,2
7,4,6
0,3,2
7,3,6
7,4,41
7,4,2
0,3,2
0,4,3
7,4,2
0,3,54
7,3,3
7,3,12
7,3,2
0,4,2
0,4,5
7,4,2
7,3,2
0,3,2
0,4,13
7,3,4
0,3,2
0,4,2
0,4,10
0,3,2
0,3,3
7,3,4
0,4,2
7,3,2
0,4,5
0,3,8
7,4,2
0,4,8
7,4,2
0,4,2
7,3,2
0,4,5
7,3,2
0,4,3
7,4,2
0,3,8
7,3,2
7,3,20
7,4,11
0,3,2
7,4,32
0,4,6
7,3,2
7,4,2
0,3,5
0,3,7
0,3,2
7,3,2
0,4,11
0,3,2
7,4,3
7,3,8
7,4,3
7,3,3
7,4,6
7,4,2
7,4,8
0,3,2
7,3,5
0,3,13
7,4,12
7,3,3
0,4,2
7,3,2
7,4,3
7,3,2
0,4,4
0,3,5
7,4,4
7,3,2
7,3,2
0,4,1
