source,destination,holding_time
7,4,2
7,4,2
0,3,2
0,4,2
0,3,3
7,3,2
0,3,67
0,4,2
7,4,2
7,3,2
0,4,11
7,4,2
0,4,45
7,4,2
0,4,2
0,3,14
7,3,2
0,4,2
7,3,72
0,3,2
0,4,5
0,3,2
7,3,2
7,4,2
0,3,4
0,3,2
0,4,2
0,3,4
7,4,2
7,4,3
7,3,2
0,4,2
0,3,2
0,3,6
0,3,5
0,3,2
7,3,2
7,3,2
7,4,28
0,4,56
7,3,3
0,3,2
0,4,3
7,3,2
7,3,2
0,3,2
0,3,2
7,4,14
7,4,4
0,4,11
7,4,2
0,4,5
7,3,2
7,4,3
0,3,46
0,3,16
0,3,18
0,3,2
0,3,2
0,3,4
7,3,40
7,4,3
0,4,38
0,4,3
7,3,2
7,3,2
7,4,3
7,4,33
7,4,7
0,3,3
7,3,20
7,4,8
7,3,20
7,4,13
7,3,2
7,3,8
0,4,2
7,3,2
0,4,22
0,3,2
7,3,2
7,3,2
0,3,2
0,3,10
0,4,5
7,3,5
7,4,2
7,3,2
0,3,2
7,3,2
0,3,2
7,4,3
0,3,2
0,4,3
7,4,3
7,3,2
0,3,2
7,4,3
0,3,2
7,4,1
