source,destination,holding_time
0,3,4
7,3,24
7,3,2
0,3,53
0,3,5
0,3,47
0,3,32
7,3,23
7,3,2
7,4,3
7,3,2
7,4,46
7,3,2
7,3,2
0,4,2
7,3,4
0,4,7
7,4,5
0,4,54
7,4,8
7,3,2
7,3,4
0,3,9
7,4,53
7,3,6
7,4,56
7,3,2
0,3,15
0,4,4
7,4,7
7,4,62
7,3,5
0,4,30
0,4,44
0,3,5
0,4,3
0,4,12
0,3,2
0,4,62
7,4,31
7,3,32
7,3,2
0,3,8
0,4,8
0,3,56
7,3,9
7,3,34
0,4,3
0,3,5
0,3,12
7,4,50
7,4,5
7,3,5
0,4,47
7,3,46
0,3,2
7,4,21
7,3,5
7,3,11
7,3,2
0,3,22
0,4,39
7,3,25
7,4,2
7,3,36
0,3,4
7,3,29
0,4,33
7,4,25
0,4,6
7,4,2
0,3,3
7,4,3
7,3,16
7,4,5
0,4,3
7,3,23
7,4,23
0,4,2
7,4,9
7,4,20
7,3,17
0,4,18
7,3,2
7,3,3
7,3,15
0,4,8
7,4,12
0,3,5
0,3,2
7,3,10
0,4,9
7,4,3
7,3,7
7,3,6
7,4,5
7,3,4
7,4,3
7,3,2
0,4,1
