source,destination,holding_time
7,3,3
0,4,23
7,4,3
7,4,2
0,3,5
7,3,2
7,3,54
0,4,3
0,3,3
0,3,4
7,4,2
7,3,4
7,3,2
7,3,42
0,4,7
7,3,3
0,4,61
7,3,3
0,3,43
7,3,3
7,4,28
7,3,2
7,3,5
0,3,2
0,4,2
7,3,2
0,3,2
7,3,9
0,3,3
0,4,16
7,3,2
0,4,4
7,3,2
0,4,5
0,3,3
7,4,4
7,4,11
0,4,2
0,4,2
0,4,3
7,4,2
7,4,2
0,3,5
7,3,5
0,3,5
0,4,13
7,4,2
0,3,2
0,4,4
7,3,2
0,4,2
7,4,2
0,4,11
0,4,6
7,4,2
0,3,2
0,3,2
0,4,2
7,4,3
0,3,7
0,4,2
7,4,39
0,4,2
0,3,2
7,3,16
7,3,2
7,4,5
0,3,3
0,4,2
0,3,27
7,3,2
7,4,8
0,3,2
0,4,12
0,4,2
7,3,25
7,4,3
7,3,2
0,3,2
0,4,6
0,3,3
0,3,2
0,4,2
0,4,2
7,4,2
0,3,9
7,4,3
0,4,2
0,3,3
0,4,2
0,4,10
0,3,3
7,4,2
0,4,3
7,4,4
7,3,5
0,3,4
7,4,3
0,4,2
0,4,1
