source,destination,holding_time
7,3,13
0,4,2
7,3,2
0,4,3
7,4,3
7,3,6
0,4,3
0,4,3
7,4,2
0,4,2
0,4,2
0,4,2
0,4,3
7,3,12
7,3,2
7,4,2
7,4,2
7,4,2
0,3,13
0,4,6
0,3,34
0,3,3
0,3,12
0,4,2
7,3,3
7,4,4
0,4,11
0,4,3
0,3,2
0,3,2
7,4,5
7,4,2
0,4,6
0,4,13
0,4,2
7,4,3
7,4,3
0,3,3
0,3,3
7,4,13
0,3,16
7,4,2
7,3,7
7,4,20
0,4,2
7,3,2
7,3,7
0,3,53
0,3,15
0,3,3
0,4,2
0,4,2
7,4,6
7,3,22
0,3,46
0,4,7
7,3,2
0,4,2
0,4,4
0,3,2
7,4,2
0,3,13
0,3,3
0,3,34
7,3,36
7,3,34
0,3,2
7,3,2
0,3,2
0,3,2
7,4,2
0,3,2
0,4,2
0,3,13
0,4,2
7,4,2
0,4,4
7,3,2
0,4,2
7,3,4
0,4,2
0,4,19
0,4,2
0,3,4
7,4,5
0,4,7
0,3,2
0,3,2
7,4,2
7,3,3
0,4,9
0,4,2
7,4,2
0,4,7
0,4,6
7,4,5
0,4,2
0,4,3
7,3,2
7,4,1
