source,destination,holding_time
0,3,49
0,3,6
7,3,28
0,3,10
7,3,12
0,3,28
0,4,2
0,4,4
7,4,2
0,3,2
0,3,7
7,3,3
0,3,11
0,3,4
7,4,7
7,4,58
0,3,32
0,3,3
7,4,21
7,4,49
7,3,2
0,3,4
0,3,14
0,4,7
0,3,3
7,3,6
7,3,74
7,4,23
0,4,3
7,4,22
7,4,13
7,3,24
7,4,8
7,4,7
7,3,2
0,3,7
7,4,64
7,3,3
0,3,44
7,3,12
0,4,13
0,3,5
0,4,4
7,3,50
0,3,6
7,4,55
7,4,2
7,3,15
7,4,11
7,3,3
7,3,39
7,4,49
7,4,28
7,4,47
0,4,5
0,3,2
0,3,24
0,4,33
0,3,24
0,3,2
7,4,3
7,3,19
7,3,30
7,4,5
7,3,8
7,4,2
7,3,16
7,3,8
7,3,5
0,4,14
7,3,5
0,4,29
0,4,28
7,3,23
7,4,3
7,3,5
7,4,22
0,4,5
7,4,6
7,4,3
0,4,2
7,3,19
7,3,13
0,4,17
7,4,16
7,4,15
0,3,4
7,4,13
0,3,12
7,4,9
7,3,10
7,4,4
7,3,3
7,4,7
7,3,2
0,3,3
0,4,4
7,3,3
0,4,2
0,4,1
