source,destination,holding_time
0,3,76
7,4,2
0,3,3
0,4,2
0,3,96
0,4,18
0,3,2
7,4,3
0,4,14
0,4,2
0,4,77
0,4,89
7,3,17
7,4,2
0,4,7
7,3,35
7,3,20
0,4,83
7,4,77
0,4,81
7,4,13
0,3,6
7,4,56
7,4,2
0,4,33
0,3,4
7,4,17
0,3,67
0,3,55
0,4,18
0,3,56
0,3,5
7,4,54
7,3,12
0,3,8
7,4,9
7,3,64
0,3,7
0,3,26
0,3,4
7,3,5
0,4,4
0,3,58
0,3,22
7,4,11
7,3,6
7,3,17
0,3,6
0,4,6
7,4,18
0,3,4
0,4,15
7,4,10
7,3,2
7,4,46
0,3,21
7,4,44
7,4,43
7,3,6
0,4,41
7,3,9
0,3,10
0,3,38
7,4,35
7,3,36
0,3,34
0,3,3
0,3,33
0,3,3
7,3,31
0,3,30
0,3,2
0,3,6
7,4,8
0,4,26
0,4,10
0,4,6
7,3,14
0,4,7
7,3,21
7,4,11
7,4,19
7,4,5
0,3,7
0,4,16
7,4,15
7,4,14
7,4,10
0,3,12
7,4,11
0,4,10
0,4,9
0,4,8
0,4,7
0,4,6
7,4,5
7,3,3
7,4,3
0,4,2
7,4,1
