source,destination,holding_time
0,4,6
7,4,3
7,3,2
7,4,49
7,3,3
7,4,95
0,3,2
7,3,4
0,3,2
0,3,2
0,4,27
0,4,2
7,4,5
7,3,2
7,4,2
0,4,3
7,4,3
7,4,4
0,4,2
7,4,17
0,4,2
7,3,25
0,4,2
0,4,49
0,4,2
7,4,3
0,3,14
0,4,2
0,4,12
7,3,13
0,3,6
7,3,5
0,4,3
0,4,7
0,4,3
7,3,2
0,3,4
7,3,6
7,4,3
7,3,3
0,3,4
0,4,3
7,3,42
7,4,3
7,4,2
0,4,3
7,3,39
0,3,11
0,3,2
7,3,9
0,4,2
0,4,2
7,4,2
0,4,11
7,3,22
7,3,2
7,4,6
0,3,2
7,3,3
7,4,2
7,4,2
0,4,2
0,3,2
0,4,5
0,4,2
0,4,3
0,3,4
0,3,33
7,4,3
7,3,7
7,3,2
0,3,29
7,4,4
0,4,3
7,4,2
7,4,3
7,3,2
7,3,23
7,4,5
0,4,8
0,4,2
0,3,3
7,3,11
0,3,17
7,3,4
7,4,15
7,3,3
0,4,8
7,3,12
7,3,2
0,3,4
7,4,4
0,4,2
7,3,2
0,3,2
7,4,5
0,3,4
0,4,3
7,3,2
7,3,1
