source,destination,holding_time
7,3,2
7,3,2
7,4,5
7,4,2
7,3,2
0,4,5
7,4,83
0,3,2
7,3,37
0,3,6
0,3,5
7,3,2
7,4,2
7,4,2
7,3,4
7,3,2
0,4,3
7,4,3
7,4,6
0,4,3
0,3,2
7,3,2
7,3,2
7,3,3
7,4,3
7,4,3
0,3,2
0,3,4
0,3,30
0,3,3
7,4,5
7,3,15
0,3,2
7,4,2
7,4,2
0,3,2
7,4,2
0,3,28
0,3,11
7,4,2
7,4,2
0,4,3
0,4,3
7,3,2
7,4,3
0,4,3
7,3,3
7,3,2
0,4,4
0,4,21
7,3,2
7,3,4
0,4,2
0,3,9
7,3,2
7,3,5
7,3,44
7,3,4
0,3,29
7,3,2
7,4,4
0,3,2
0,4,4
7,3,2
0,3,2
0,4,3
0,4,15
0,4,4
7,4,4
7,3,2
7,3,2
7,3,2
0,4,2
7,3,20
0,3,26
7,4,2
0,4,2
7,3,14
7,4,3
7,3,3
0,4,17
7,4,19
7,4,2
7,3,2
7,3,2
0,3,9
7,3,5
0,4,3
7,3,11
0,3,2
0,3,2
0,4,2
7,3,2
7,4,2
0,3,6
0,4,5
0,3,2
0,4,2
7,4,2
0,3,1
