source,destination,holding_time
0,3,2
7,3,3
7,3,5
7,3,7
0,3,2
7,4,4
7,4,2
0,3,15
7,3,5
7,3,2
0,3,2
7,4,3
0,3,28
7,4,2
0,3,73
7,4,13
7,4,3
0,3,3
0,3,8
7,4,2
0,3,31
0,3,11
0,3,5
7,4,3
0,3,21
0,3,2
0,3,6
0,4,8
0,4,7
7,3,66
0,3,6
7,3,20
7,3,7
7,3,10
7,4,2
7,3,4
7,4,2
0,4,3
7,3,2
0,4,22
7,3,5
7,4,2
0,4,4
7,4,17
0,3,11
7,3,6
7,3,2
0,4,7
0,4,7
7,4,2
7,4,8
0,4,9
7,4,3
0,3,7
0,3,8
7,3,3
7,4,4
0,3,2
7,3,2
0,3,4
0,3,3
7,3,4
0,4,3
7,4,2
0,3,9
0,3,16
7,3,23
7,4,4
0,4,4
0,4,2
7,4,2
0,4,3
0,3,2
7,4,27
7,4,2
0,4,2
7,4,2
7,4,3
7,4,5
7,4,3
0,4,2
0,4,2
0,3,2
7,3,13
0,4,16
0,4,15
7,4,2
7,4,2
0,3,2
0,4,4
7,4,2
7,3,2
7,4,2
7,3,3
7,4,6
7,3,5
7,4,2
0,4,3
7,4,2
7,4,1
