source,destination,holding_time
7,3,25
0,3,64
7,4,76
7,4,44
7,3,2
7,4,3
0,4,2
0,3,46
7,4,59
0,4,2
7,4,15
0,4,11
7,4,5
0,4,48
0,4,42
0,3,4
0,3,4
7,4,83
0,4,2
0,4,25
0,3,7
7,3,75
0,3,52
7,4,48
7,4,2
0,3,19
0,3,29
0,3,15
0,3,72
7,4,2
0,4,4
7,3,50
7,3,68
0,4,21
0,3,3
0,4,3
0,4,4
7,4,8
7,4,3
0,3,2
0,3,26
7,4,43
7,3,41
7,4,35
0,4,44
7,3,55
0,4,9
0,3,18
7,4,3
7,4,27
0,4,36
7,4,31
0,4,34
7,4,16
7,3,2
7,3,45
0,3,44
0,4,43
0,4,42
0,3,12
0,4,5
0,3,24
7,4,4
0,3,37
0,3,14
7,3,5
7,3,3
7,4,21
7,3,32
7,3,4
0,3,30
0,3,15
7,4,2
0,3,7
7,4,6
7,4,24
0,3,7
7,4,23
0,4,3
0,3,21
0,3,20
7,4,2
7,4,18
0,3,17
0,4,2
7,3,15
0,4,8
7,3,9
0,4,2
7,4,11
7,4,10
7,3,9
0,4,5
0,3,7
7,4,6
7,3,5
7,4,4
0,4,3
0,4,2
7,4,1
