source,destination,holding_time
7,4,9
0,3,4
7,4,23
7,4,2
7,4,13
7,3,40
0,4,8
0,4,10
0,4,2
0,3,4
7,4,6
7,3,28
7,4,2
0,3,2
7,3,16
0,3,4
0,3,12
0,4,13
0,3,24
7,3,8
0,4,23
0,4,2
0,3,2
0,4,2
7,3,3
7,4,11
7,3,42
7,4,6
7,3,22
0,3,2
7,4,54
7,3,43
0,3,26
0,3,27
7,4,7
7,4,2
0,3,4
7,3,2
0,4,62
0,3,13
7,3,2
7,4,7
7,4,9
0,3,19
7,4,33
0,4,37
7,4,2
7,3,8
0,3,52
0,4,2
0,3,7
0,3,22
7,4,2
7,4,29
7,3,4
0,3,2
0,3,25
0,4,11
7,3,5
7,3,37
0,3,19
7,4,3
7,4,9
7,4,5
0,3,36
0,3,6
0,4,34
7,3,3
7,3,5
0,4,3
0,4,5
0,3,14
0,3,12
0,4,25
0,3,8
0,4,4
0,3,24
0,4,2
7,4,22
0,4,2
0,4,4
7,4,19
7,4,15
7,4,17
7,3,4
7,3,2
7,3,8
7,4,13
0,4,4
0,3,3
7,3,3
7,3,9
7,3,5
7,3,7
7,3,3
0,4,5
7,3,4
7,3,3
7,3,2
7,3,1
