source,destination,holding_time
0,4,53
0,3,78
7,4,64
0,4,44
7,4,87
7,4,28
7,3,29
0,4,27
0,4,44
7,4,35
7,3,11
0,3,2
0,3,4
7,4,4
7,4,20
0,4,7
7,3,7
7,3,6
7,3,4
7,4,9
0,4,2
7,4,68
0,3,78
0,3,3
7,4,3
0,4,24
7,3,16
0,4,2
0,3,72
7,4,2
0,4,49
0,4,64
7,4,68
7,3,12
0,3,46
7,4,51
7,4,17
7,4,37
0,3,23
7,3,15
0,3,60
7,3,59
7,3,11
0,4,57
0,3,14
0,3,55
7,4,11
0,4,53
0,4,52
7,3,51
0,4,50
7,3,8
7,3,2
0,4,2
7,3,25
0,3,45
0,4,44
0,3,4
0,4,38
0,4,10
0,3,2
7,3,12
0,3,38
0,4,37
7,4,26
0,3,12
0,3,34
7,4,26
0,4,11
7,3,31
0,3,8
7,3,19
0,4,2
7,4,22
7,3,26
7,3,25
7,4,24
0,4,23
0,3,13
7,4,9
7,4,6
0,3,15
0,4,18
7,4,17
0,4,3
7,4,15
7,3,14
7,3,2
7,3,12
7,4,4
7,3,10
7,4,9
7,4,8
0,4,7
0,4,6
0,3,5
0,4,4
7,3,3
0,4,2
7,3,1
