source,destination,holding_time
7,3,4
0,3,2
0,4,16
7,3,61
0,3,5
7,4,2
7,4,3
7,3,2
0,3,2
0,4,8
0,4,15
7,3,3
0,4,72
7,3,3
7,3,10
7,4,8
0,3,5
7,3,12
0,3,2
0,4,18
7,4,2
0,4,2
0,3,3
0,4,2
0,4,3
7,3,9
7,3,2
7,3,2
0,4,2
0,4,5
0,3,2
0,3,20
0,3,2
7,3,15
0,4,5
0,3,63
0,3,2
7,3,4
0,4,3
0,3,5
7,4,2
0,3,2
7,3,2
7,4,2
0,3,4
0,4,55
7,3,6
7,4,5
7,4,2
0,4,4
0,4,5
7,4,3
0,4,5
0,3,3
7,4,2
0,4,2
0,4,6
0,4,39
7,4,2
0,4,2
7,3,2
7,3,2
0,3,38
7,3,3
0,3,36
0,3,2
7,4,2
7,3,5
0,4,2
0,3,2
0,4,2
0,3,26
0,4,5
7,4,13
0,4,26
7,3,5
7,4,5
0,3,3
0,3,9
0,3,18
7,3,3
7,3,2
0,4,16
0,3,17
7,4,2
7,4,4
0,3,2
0,4,3
0,3,2
7,4,5
7,3,10
0,3,9
7,3,2
0,4,2
0,3,6
0,3,4
7,4,2
7,3,2
7,3,2
7,3,1
