source,destination,holding_time
0,3,45
0,4,14
0,3,18
0,4,5
7,4,96
0,3,8
0,4,5
7,4,4
0,4,33
0,3,3
0,4,2
7,4,10
7,4,25
0,4,46
0,4,80
7,3,5
0,4,2
7,3,2
0,4,80
0,4,11
7,3,24
7,3,79
7,4,6
0,4,2
0,3,32
0,3,8
0,4,41
7,4,73
7,3,22
0,4,65
0,3,11
0,3,4
7,3,33
0,4,2
0,3,8
0,4,23
7,4,38
0,4,14
0,3,4
7,4,17
7,3,2
7,3,8
7,3,2
7,3,10
0,4,13
0,4,5
7,3,4
7,4,13
0,4,52
0,4,2
7,4,2
0,3,49
7,3,4
7,4,12
0,3,46
0,3,4
0,4,2
7,3,43
7,3,42
0,4,3
7,4,5
7,3,17
0,3,4
0,3,15
0,4,5
7,4,10
7,3,2
0,4,6
0,4,9
0,4,31
7,4,2
7,3,29
0,4,2
7,4,6
0,3,5
0,4,20
0,3,7
0,3,23
7,4,5
7,4,21
7,4,2
0,4,12
7,3,6
0,3,17
0,4,2
7,4,2
7,4,14
7,4,13
7,4,12
0,3,11
7,3,2
0,3,2
0,4,8
0,3,7
0,4,6
7,3,2
7,4,4
0,4,3
0,3,2
0,4,1
