source,destination,holding_time
7,3,4
7,3,13
7,4,32
7,3,57
0,4,31
7,3,35
0,3,12
0,3,2
0,3,80
7,4,7
7,4,5
7,4,2
7,3,8
0,4,4
0,4,18
7,4,2
7,4,2
7,4,12
7,4,10
0,3,2
7,3,2
0,4,79
7,4,2
7,3,13
0,3,5
7,4,7
7,3,74
0,4,73
7,4,42
0,3,6
0,4,32
0,4,24
0,3,2
7,4,2
7,3,35
7,3,6
7,3,4
0,4,63
0,4,4
7,3,61
0,3,56
7,4,29
0,3,3
7,4,6
0,4,42
0,4,2
0,3,12
0,4,53
7,4,3
7,4,51
0,4,2
7,4,7
0,4,48
7,3,28
7,4,11
0,4,27
7,3,4
0,4,4
7,4,22
7,3,2
7,4,10
0,3,20
7,3,6
0,3,16
0,3,5
0,3,28
0,4,34
7,4,2
0,4,17
0,3,2
7,3,30
0,4,14
7,4,2
7,4,3
7,4,5
0,4,4
0,3,16
0,4,23
0,3,21
7,4,20
7,3,3
7,4,19
0,3,18
0,4,17
0,4,16
7,4,4
7,3,14
0,4,4
7,3,12
7,4,9
7,3,2
7,4,9
7,3,8
7,4,5
0,4,5
7,4,4
0,3,4
0,4,3
0,4,2
7,4,1
