source,destination,holding_time
0,4,34
0,4,2
7,4,9
7,4,25
7,4,2
0,4,6
7,4,58
7,4,18
0,3,19
7,3,24
7,4,41
0,3,35
0,4,3
7,4,33
7,4,32
7,4,10
0,3,2
7,3,75
7,4,5
0,3,21
7,3,37
0,4,46
0,3,67
7,3,70
0,4,26
0,3,2
0,4,20
7,3,15
7,4,24
0,4,2
0,3,15
0,3,69
0,4,16
0,3,67
0,4,57
0,4,23
7,3,7
7,4,9
0,3,2
0,3,23
7,4,60
7,4,21
0,3,48
0,4,20
0,4,29
0,4,8
7,3,54
0,3,42
0,3,21
7,3,8
0,4,11
7,3,49
7,4,23
0,4,20
7,3,15
7,4,45
0,3,44
7,3,43
7,3,42
0,3,2
7,3,4
0,4,39
7,3,38
0,4,30
7,3,36
0,3,4
7,3,25
0,4,2
7,4,2
7,3,7
7,4,13
7,3,29
7,3,5
0,3,22
7,4,26
7,3,3
0,4,14
0,4,2
7,4,22
7,4,5
7,3,20
7,4,4
0,4,6
0,3,17
7,3,16
0,3,15
7,4,14
7,3,13
0,4,12
0,3,2
0,4,10
0,3,9
0,3,8
7,3,2
7,4,6
7,3,5
7,4,4
0,3,3
0,3,2
7,3,1
