source,destination,holding_time
7,4,15
0,3,4
0,3,23
0,3,5
7,4,2
7,4,2
7,3,78
7,4,2
7,3,3
0,3,62
7,4,2
0,3,11
0,3,75
0,4,87
0,3,16
7,3,57
0,3,25
0,3,3
0,3,7
7,4,22
7,3,74
0,4,2
7,4,3
7,3,5
0,4,3
7,3,2
7,3,6
7,3,7
7,3,25
7,3,22
0,3,18
7,3,9
0,4,6
0,3,3
7,4,5
0,4,4
7,4,40
0,4,63
7,4,8
7,4,18
0,4,4
0,3,9
7,4,2
7,4,34
7,4,29
7,4,2
0,3,50
0,3,14
0,3,5
0,3,34
7,3,25
7,4,2
0,3,4
7,3,3
7,3,2
0,3,3
7,3,2
0,4,6
7,4,42
7,3,11
0,3,7
7,4,2
7,4,3
0,3,27
7,3,36
0,4,28
0,4,5
7,4,15
0,3,2
0,4,11
7,3,30
0,4,2
0,3,2
0,4,6
7,3,3
0,3,11
7,4,16
7,4,9
0,3,3
7,4,4
0,4,8
7,4,19
0,3,3
0,4,2
7,3,10
0,4,2
7,3,2
0,3,3
7,4,3
0,4,5
0,3,10
7,3,4
0,3,8
0,4,7
7,3,6
7,3,2
7,4,3
7,4,3
7,4,2
0,4,1
