source,destination,holding_time
0,3,3
0,3,2
0,3,2
7,4,83
0,3,74
0,3,89
0,3,94
0,3,62
7,3,77
0,3,46
7,4,90
0,3,20
7,3,50
7,4,8
7,3,86
0,4,2
7,4,5
7,3,32
7,3,62
7,4,9
7,4,37
0,4,12
0,4,2
0,4,27
7,3,75
0,4,4
7,4,51
7,3,4
7,3,10
0,4,4
7,4,29
0,4,43
7,4,49
7,3,47
0,3,3
0,3,65
7,4,13
7,4,18
0,3,17
7,3,11
0,4,60
0,3,6
0,4,6
7,3,57
0,3,2
7,4,22
7,4,54
0,3,28
7,4,4
7,3,3
0,3,50
0,4,9
7,4,11
7,3,44
7,4,12
7,4,30
7,3,44
0,4,8
7,4,7
0,4,41
7,4,40
7,4,39
7,3,7
7,3,12
0,4,3
0,4,4
7,4,23
0,4,33
0,4,26
0,3,20
0,3,5
7,3,22
7,4,2
7,3,16
7,3,8
7,3,25
7,3,11
7,4,6
0,3,22
7,3,18
0,4,5
7,4,6
7,3,4
7,4,17
0,4,16
0,4,2
7,4,4
0,3,13
7,3,12
7,3,11
0,4,10
7,3,9
0,3,6
7,4,3
7,3,6
0,4,2
7,4,4
7,3,3
7,4,2
0,4,1
