source,destination,holding_time
0,3,8
0,3,6
7,3,2
7,3,3
7,3,3
0,3,2
7,4,19
0,3,7
7,3,7
7,4,2
7,3,5
0,4,3
0,4,2
0,3,20
7,4,2
7,4,4
7,3,77
0,3,7
7,3,2
7,4,4
0,3,80
7,3,4
0,3,43
7,4,2
0,4,7
0,4,51
0,4,15
7,4,4
7,4,9
7,3,16
0,4,11
7,4,30
7,3,3
7,4,20
7,4,2
7,4,3
0,4,5
7,4,2
7,3,2
7,3,9
0,4,2
7,4,8
0,4,34
7,3,10
7,3,56
7,4,9
7,4,8
7,4,2
7,4,52
0,3,4
7,4,50
0,4,2
0,3,48
0,3,47
7,4,23
0,4,9
0,3,4
0,3,5
7,4,13
7,4,3
0,3,40
7,3,39
7,3,17
7,4,14
0,3,36
0,3,2
7,4,2
7,3,33
7,4,2
0,4,13
7,4,13
0,4,6
7,3,2
0,3,2
0,4,26
7,3,3
7,3,24
7,4,23
7,4,22
0,4,10
7,3,20
0,3,12
7,4,18
0,4,17
7,3,2
7,3,15
7,3,2
0,4,13
0,3,2
0,4,11
7,3,8
0,4,9
0,4,8
0,4,7
0,3,5
0,3,4
7,4,4
0,4,3
7,3,2
7,3,1
