source,destination,holding_time
7,3,9
7,4,43
7,4,3
0,3,2
7,3,2
7,4,42
0,4,94
0,3,6
0,4,13
0,4,2
0,4,7
7,3,33
7,3,50
7,4,19
0,4,20
0,3,18
0,4,2
7,4,2
0,3,2
0,3,2
0,3,63
7,3,6
7,4,17
7,4,20
0,4,19
0,3,3
0,4,74
0,3,3
0,3,22
7,4,4
0,3,36
7,4,69
7,4,28
0,4,2
0,3,2
0,4,2
0,3,14
7,4,17
7,4,7
7,4,2
7,3,16
7,3,20
7,4,2
0,3,19
0,4,54
7,3,2
7,4,8
0,3,5
0,4,52
7,3,3
7,4,8
0,3,7
7,3,2
7,3,47
0,4,30
7,4,45
7,4,37
0,3,39
0,4,2
0,3,3
7,4,3
7,4,6
7,4,2
7,3,13
7,3,2
7,4,29
7,4,34
0,3,33
0,4,3
0,4,31
0,4,13
0,3,10
7,4,16
0,3,27
0,3,8
7,4,2
7,3,10
0,3,2
7,4,7
7,3,2
7,3,4
0,3,17
0,4,4
7,4,2
7,3,16
7,4,15
0,3,14
0,3,13
7,3,12
0,3,11
7,4,2
7,4,2
7,3,8
0,3,4
0,4,6
0,3,5
0,4,2
7,3,3
7,3,2
0,3,1
