source,destination,holding_time
7,3,3
7,4,2
0,4,3
0,3,92
0,3,2
0,3,3
7,4,2
7,4,15
7,4,3
7,3,2
0,3,7
0,4,2
0,4,43
0,3,9
7,3,2
0,4,2
7,3,2
0,3,7
7,3,3
0,4,2
0,4,6
7,4,3
7,3,2
7,4,2
0,3,2
7,3,2
0,3,5
7,3,21
0,4,5
0,4,2
7,4,5
7,4,3
0,3,2
7,3,3
0,4,14
0,4,2
0,4,3
0,4,4
0,3,49
0,3,2
0,4,2
7,3,2
7,4,4
0,4,15
0,3,3
7,4,2
7,4,3
7,4,5
7,4,11
0,3,14
0,4,2
7,4,2
0,4,5
0,3,7
0,3,2
0,3,45
7,4,2
0,3,3
7,3,3
7,3,2
0,3,2
0,4,3
0,4,3
0,3,5
0,3,11
7,3,12
7,4,2
7,4,4
0,3,18
0,4,4
0,4,2
7,3,2
0,4,2
0,4,4
7,3,15
7,3,2
7,3,3
0,4,2
0,3,17
0,3,21
7,4,17
7,4,19
0,3,17
7,4,2
7,4,2
0,3,2
0,4,2
0,4,2
0,4,2
7,3,11
0,3,2
7,4,2
0,4,4
0,4,2
0,4,2
0,4,2
7,4,3
0,3,2
0,4,2
0,3,1
