source,destination,holding_time
0,4,3
7,3,2
7,4,10
0,4,8
7,4,3
7,3,2
7,3,2
0,3,2
7,4,5
0,4,2
0,3,2
0,3,3
0,4,2
0,3,4
0,3,12
7,3,11
0,3,38
0,4,2
7,3,2
7,4,2
0,4,9
0,3,2
7,3,2
0,3,2
7,3,19
0,4,27
7,3,4
7,3,2
7,4,5
7,3,2
7,3,2
0,3,3
0,3,15
0,4,2
7,4,5
0,4,2
0,3,6
7,4,2
7,3,3
0,3,4
7,3,2
7,3,13
7,3,3
7,3,3
7,4,3
7,3,6
7,4,36
0,4,2
0,4,52
7,3,2
0,4,39
7,4,3
7,3,2
7,3,2
0,4,3
0,4,5
7,3,2
7,4,2
7,4,7
0,3,3
7,3,2
0,3,39
7,4,17
7,3,37
0,3,22
7,4,2
0,4,4
7,3,2
7,3,6
7,3,2
0,3,3
7,3,9
7,3,14
7,4,12
0,4,2
0,3,25
7,3,4
0,3,2
7,4,3
7,3,3
7,3,2
7,4,2
0,3,7
0,3,2
0,4,2
7,4,4
7,3,3
0,3,4
7,4,6
0,3,11
7,4,10
0,3,2
7,4,2
7,4,2
0,3,6
0,4,2
7,4,4
7,3,3
7,4,2
7,3,1
