source,destination,holding_time
7,4,2
7,3,23
0,4,3
7,3,10
7,3,20
7,4,79
0,3,3
0,3,24
7,4,28
7,4,36
0,3,3
7,3,4
7,4,88
7,3,25
7,3,13
7,3,2
7,4,3
0,3,10
7,3,15
7,4,3
7,4,3
0,4,11
7,3,28
7,3,77
0,4,7
0,3,75
0,4,2
0,4,56
0,3,42
7,3,45
7,4,16
0,4,42
0,4,8
7,3,5
7,4,2
0,3,5
0,4,3
0,3,2
0,3,5
0,3,2
7,4,26
0,3,2
0,4,13
7,3,27
7,4,6
0,3,2
0,4,4
7,3,10
0,4,3
7,4,2
0,3,4
0,3,9
7,3,30
7,3,2
7,3,2
7,4,5
0,4,9
7,3,2
7,3,4
0,4,12
0,4,2
7,3,3
7,3,2
7,3,24
0,4,4
7,4,4
0,3,34
0,3,3
7,3,18
7,3,3
7,3,5
7,4,4
7,3,28
0,4,27
7,4,14
0,4,25
0,3,2
7,3,23
7,4,21
7,4,21
7,4,20
7,4,19
0,4,2
7,3,3
7,3,11
7,3,15
7,3,2
0,3,13
7,4,3
7,4,2
0,4,10
7,3,9
7,4,8
0,3,3
7,3,2
0,3,5
7,4,4
0,4,3
7,3,2
0,4,1
