source,destination,holding_time
7,3,32
0,3,7
7,3,12
0,3,65
7,4,7
0,4,29
0,3,36
7,3,76
0,4,12
0,4,28
0,4,2
7,3,2
7,4,44
0,3,50
0,3,4
7,3,4
0,4,34
0,4,83
7,3,19
0,4,51
7,3,8
7,4,5
7,4,78
0,4,64
0,4,4
7,3,42
0,3,8
7,3,11
0,4,3
0,4,2
7,3,12
7,4,51
0,3,18
7,4,2
7,3,39
0,3,44
0,4,22
7,4,46
0,4,49
0,3,4
7,4,59
7,4,30
0,3,58
7,3,49
7,3,32
7,3,4
0,3,54
0,3,18
0,4,3
0,3,51
0,4,2
0,4,12
7,4,3
7,4,39
0,4,2
7,4,34
7,4,13
0,4,4
7,4,37
7,4,33
7,3,40
0,4,31
0,3,38
0,3,2
7,3,36
7,4,3
7,4,34
0,4,20
0,4,7
7,4,31
7,4,2
7,3,29
0,4,28
7,4,27
7,3,4
7,3,25
0,3,15
0,4,3
0,3,3
7,3,2
7,3,4
7,3,15
0,3,18
0,3,8
7,3,16
0,4,15
0,4,14
0,3,3
0,3,12
7,4,11
7,3,10
7,3,3
0,4,8
7,3,7
7,3,6
0,3,4
0,3,4
7,3,3
7,4,2
0,3,1
