source,destination,holding_time
0,4,92
7,3,82
7,3,12
7,4,53
0,3,60
0,3,19
7,4,81
7,4,68
7,4,27
7,4,51
0,4,8
7,4,42
0,3,6
7,4,42
0,3,2
7,3,55
0,3,2
7,4,9
7,3,3
7,3,31
7,3,79
7,3,72
0,3,24
7,3,77
0,4,26
7,4,75
7,4,7
0,4,20
7,3,57
0,4,15
0,4,57
7,4,29
0,3,9
0,4,50
7,4,39
7,4,38
0,3,3
7,3,63
7,3,62
0,4,28
0,3,6
0,4,7
0,4,15
0,4,2
7,3,7
7,4,11
7,4,54
7,3,38
7,4,22
0,3,25
7,3,46
0,3,20
0,3,4
0,3,47
7,3,46
7,3,45
0,4,23
0,4,22
0,3,42
0,3,15
0,3,16
0,3,30
7,3,10
0,3,37
7,4,36
7,3,17
7,3,34
7,3,26
7,3,32
7,3,5
0,4,30
7,4,29
0,4,11
0,3,8
0,3,14
7,4,25
0,4,2
7,4,23
7,4,2
7,3,14
7,3,20
0,3,19
0,4,2
0,3,17
7,4,16
7,3,15
0,3,14
0,3,13
7,3,12
0,4,6
7,3,10
7,3,9
0,4,6
7,3,7
0,3,6
0,4,5
7,4,4
0,3,2
0,3,2
0,4,1
