source,destination,holding_time
7,4,2
7,4,5
7,3,8
0,3,10
0,4,8
7,4,2
7,4,8
7,3,90
0,4,3
7,3,15
0,3,9
0,3,19
7,4,52
0,4,62
0,4,24
0,4,5
7,3,84
0,3,24
7,4,12
0,4,78
7,4,35
0,4,47
7,4,29
7,3,77
7,3,28
0,4,72
0,3,42
7,3,51
7,3,18
0,3,3
7,4,33
7,3,2
7,4,7
0,4,3
7,3,25
0,4,3
0,4,64
0,3,4
0,3,2
7,3,61
7,4,40
7,4,59
0,4,9
7,3,25
0,3,3
7,4,3
0,3,2
7,4,40
7,3,52
0,3,7
0,3,6
0,3,14
7,4,7
7,3,2
7,3,46
7,4,6
7,3,40
0,3,43
7,3,6
0,3,4
0,3,40
0,4,11
7,4,20
0,4,37
7,3,17
0,4,34
0,3,34
7,4,8
7,4,32
7,3,31
7,4,10
0,4,29
0,4,4
7,4,27
0,4,3
7,4,25
7,4,5
7,4,23
7,3,3
7,4,3
7,3,3
7,4,19
7,3,18
0,3,13
0,4,16
0,3,3
0,3,14
7,4,13
7,4,12
7,3,11
7,3,10
0,4,2
0,4,6
0,3,3
0,4,6
7,4,5
7,3,4
7,3,3
7,4,2
7,4,1
