source,destination,holding_time
0,4,11
0,4,24
0,4,33
0,4,3
7,3,46
7,3,13
7,4,27
0,3,21
7,3,2
7,4,2
0,4,31
0,3,2
0,3,2
0,4,50
7,3,11
0,4,14
0,3,5
0,3,29
0,4,2
7,4,3
0,4,2
7,4,42
7,4,19
7,3,3
0,4,18
0,3,67
7,4,9
0,4,2
0,4,2
0,3,46
7,3,25
7,4,6
7,3,2
0,4,3
7,4,11
7,3,4
7,4,11
0,4,3
0,4,62
0,3,2
0,3,2
0,3,3
0,4,4
7,4,57
0,3,2
0,3,3
7,4,6
7,3,53
0,4,38
7,4,28
7,4,8
7,3,49
7,4,48
7,3,47
7,4,2
7,3,2
0,3,44
7,4,4
7,4,20
0,3,11
0,3,2
7,4,2
0,4,5
0,4,30
7,4,6
0,4,35
0,3,34
7,4,2
7,3,10
0,3,23
0,3,2
7,4,2
0,3,28
7,4,7
7,4,4
0,3,25
7,3,24
0,3,23
0,3,7
0,4,8
0,3,3
7,3,12
0,4,16
0,4,3
0,4,16
0,4,15
7,4,12
0,4,2
0,3,5
7,3,11
0,4,10
7,4,3
7,3,6
0,3,7
0,4,6
0,4,5
0,3,4
7,3,3
0,3,2
0,4,1
