source,destination,holding_time
7,3,2
7,4,3
0,3,86
7,3,4
7,3,15
7,4,2
7,3,4
7,4,2
0,4,3
7,3,25
0,4,8
0,3,2
0,4,2
0,4,2
0,3,5
7,3,8
0,3,3
7,4,8
7,3,2
7,4,2
7,4,3
0,4,2
7,3,2
0,4,51
0,3,3
7,3,2
7,3,2
7,4,5
0,4,8
7,4,12
0,4,7
7,4,4
0,3,2
0,3,2
0,4,5
7,4,2
0,3,3
0,3,2
0,4,2
7,4,9
0,3,2
7,4,3
7,4,12
7,3,57
7,4,3
0,4,3
0,4,2
0,4,4
0,4,2
7,4,3
7,3,2
7,3,3
0,3,8
7,3,47
0,3,46
0,3,2
0,4,2
0,3,5
0,4,2
7,3,2
0,4,15
0,4,13
7,3,2
7,3,4
7,3,4
7,3,2
0,3,8
7,4,2
7,4,2
0,4,2
7,4,4
0,3,2
7,3,2
7,3,2
0,4,6
7,4,2
7,3,3
7,4,2
0,4,2
0,3,2
0,3,20
0,4,19
7,4,3
7,3,14
0,4,6
7,4,6
0,4,5
7,3,4
7,3,3
7,4,3
7,4,2
0,3,2
7,4,3
0,3,5
0,3,2
0,3,3
0,3,2
0,3,2
0,3,2
7,3,1
