source,destination,holding_time
0,3,57
7,4,50
0,3,88
7,3,7
0,4,36
0,3,19
0,3,4
7,3,3
7,4,40
0,3,60
0,3,67
0,4,42
0,3,2
7,3,21
0,3,2
7,3,18
7,3,2
0,4,9
7,4,30
7,3,19
0,4,19
7,4,7
7,4,78
7,4,3
0,3,2
7,4,8
7,4,3
0,4,2
7,4,3
0,4,6
7,4,4
0,3,69
7,4,6
0,4,34
7,3,33
7,4,2
7,4,64
7,3,63
7,4,15
0,4,28
0,4,2
0,4,48
7,3,55
7,4,57
7,4,18
7,4,45
0,4,7
7,4,12
7,3,2
0,3,51
0,4,4
0,3,3
0,3,6
0,4,2
7,4,46
7,3,26
7,4,20
0,4,10
7,4,5
7,4,41
0,4,10
7,3,4
0,3,38
7,3,2
0,3,22
7,3,2
0,3,3
0,4,2
0,3,3
7,4,31
7,4,4
0,3,29
7,4,14
7,3,27
0,3,2
0,3,3
0,4,24
0,4,23
7,3,22
0,4,21
0,3,20
0,3,12
0,4,18
0,4,17
0,3,16
7,4,3
7,3,14
7,4,13
0,4,12
7,3,11
0,4,10
0,3,2
0,3,2
0,3,7
0,4,6
7,3,5
0,3,4
0,4,3
0,4,2
0,4,1
