source,destination,holding_time
7,4,19
7,4,4
7,3,9
7,3,5
7,4,2
7,4,8
0,3,4
7,4,5
0,3,41
7,4,3
0,3,2
7,4,33
0,3,17
7,3,10
0,4,6
7,4,81
7,3,33
0,4,18
7,4,14
7,4,13
7,3,53
7,3,3
7,4,27
0,3,30
7,4,5
7,3,3
7,3,2
7,4,44
0,4,16
0,4,33
0,3,22
0,4,18
0,3,3
7,4,2
7,3,16
0,4,5
7,4,58
0,3,2
7,3,5
7,4,61
0,3,60
0,3,3
7,4,3
7,4,2
0,3,56
0,3,15
0,4,4
7,4,6
0,3,29
0,4,51
7,3,8
0,4,11
7,3,22
7,3,39
7,4,10
0,4,17
7,4,44
7,4,11
7,3,8
0,4,2
7,4,40
7,3,17
7,4,14
0,3,2
0,3,36
0,4,35
0,3,2
7,3,2
7,4,3
7,4,18
7,3,2
0,3,18
7,4,28
0,3,27
0,3,4
0,4,25
7,3,9
7,4,2
7,4,22
7,3,21
7,3,10
7,4,10
7,4,4
0,3,2
7,3,7
0,3,15
7,3,3
0,4,2
0,3,12
7,4,11
0,4,10
7,3,2
0,3,8
0,3,7
0,3,5
0,3,5
0,3,4
7,4,3
0,4,2
7,3,1
