source,destination,holding_time
7,3,29
7,3,3
0,4,8
7,4,10
7,3,2
0,3,2
7,4,80
7,3,10
0,3,6
0,3,2
7,3,2
0,3,5
0,4,3
0,4,6
7,4,2
0,4,14
0,4,2
0,4,2
7,4,3
0,3,2
7,3,9
7,3,19
7,3,2
7,4,3
7,3,27
0,3,2
0,4,2
7,4,29
7,4,24
7,4,2
0,4,2
7,3,2
0,4,2
0,3,45
0,3,17
0,4,22
7,4,2
0,3,2
7,3,2
0,4,10
0,4,2
0,4,9
0,3,4
0,3,2
7,3,56
7,4,8
7,4,4
0,4,2
7,4,3
7,4,2
7,3,2
0,4,4
0,3,2
0,3,3
7,3,2
0,4,2
0,4,2
0,3,2
7,3,6
0,3,2
7,4,3
0,3,3
7,4,5
0,4,3
0,3,2
7,4,4
0,4,2
7,4,2
7,4,3
0,3,31
7,3,6
7,3,4
7,3,2
0,4,2
7,3,3
7,4,2
7,4,3
0,3,10
0,3,4
7,3,6
7,4,2
0,3,19
7,4,2
0,3,2
0,4,5
7,4,2
7,3,2
7,3,2
7,3,2
0,4,3
0,4,3
0,3,3
0,3,2
7,3,3
0,4,6
0,3,5
7,3,2
7,3,3
0,3,2
7,3,1
