source,destination,holding_time
7,4,3
0,3,6
7,3,3
7,4,21
0,3,26
0,3,2
0,3,3
0,3,6
0,4,10
0,3,11
0,4,77
0,4,89
7,3,23
0,3,2
7,4,10
7,3,6
0,3,21
0,3,30
7,3,38
7,4,2
0,3,2
7,4,79
0,4,7
7,3,2
0,3,6
7,4,18
7,3,5
7,3,5
7,3,38
7,4,5
0,4,46
0,4,3
0,3,68
0,4,4
0,4,4
7,4,19
0,3,17
7,4,20
7,4,3
0,4,61
0,4,2
7,3,59
7,4,58
0,4,55
7,4,4
0,3,14
7,3,17
7,4,18
7,3,25
7,4,51
0,3,4
0,4,5
7,3,4
7,4,47
7,3,38
7,3,45
7,4,21
0,4,43
7,4,7
7,3,2
7,3,6
7,3,3
0,3,38
0,4,8
0,3,36
0,4,2
0,4,11
0,4,33
0,4,22
7,3,8
7,3,3
7,3,13
7,4,28
7,4,26
0,3,3
7,4,25
7,4,4
0,3,2
0,4,22
7,3,5
0,4,20
7,4,19
7,4,18
7,3,17
0,4,16
0,3,2
0,3,14
0,3,13
0,3,12
0,4,2
7,4,10
0,4,9
0,3,2
7,4,3
0,4,3
7,4,4
7,3,4
0,4,3
0,3,2
0,4,1
