source,destination,holding_time
0,3,16
7,4,69
0,3,21
0,3,12
7,3,12
0,3,45
7,4,55
0,4,5
0,4,2
7,4,3
7,3,49
0,4,28
7,3,2
0,3,16
7,3,37
7,3,13
7,4,16
0,4,7
0,3,32
0,4,19
0,4,2
7,4,35
7,4,2
0,4,15
0,3,13
0,3,2
7,3,12
0,3,73
0,3,13
7,3,59
0,3,3
7,3,16
0,3,18
0,3,48
7,3,2
0,3,3
7,3,4
7,3,10
0,3,2
7,4,44
7,3,6
7,4,2
0,4,3
7,3,9
0,3,33
7,3,3
7,3,2
0,4,19
0,3,3
7,3,10
7,4,50
0,4,2
7,4,48
7,4,12
0,4,2
7,3,3
7,3,2
0,4,43
7,3,31
0,3,9
0,4,19
0,3,2
7,4,38
0,3,23
7,4,2
7,3,2
7,4,4
7,3,4
0,4,3
0,4,6
7,3,7
7,3,29
7,3,3
7,3,27
7,4,5
0,3,25
0,4,3
0,4,9
0,3,2
7,4,2
7,3,20
7,4,4
7,4,18
0,3,2
0,3,2
7,4,2
0,4,2
0,4,9
7,3,12
7,4,11
0,4,10
0,3,9
0,4,8
7,3,2
7,3,2
0,3,5
0,3,4
7,3,3
7,3,2
7,4,1
