source,destination,holding_time
0,3,2
0,3,2
0,3,2
0,3,6
0,3,8
0,4,5
7,4,5
7,3,17
7,4,4
0,4,2
0,4,2
0,3,20
7,3,3
7,4,2
7,4,2
7,4,5
0,4,6
0,4,9
0,3,2
7,4,4
7,4,80
0,4,2
7,4,2
7,4,2
0,3,4
0,3,15
0,3,2
7,3,7
0,3,2
0,4,2
7,3,2
0,3,9
7,4,4
7,4,31
7,3,3
7,4,3
0,4,8
0,3,3
0,4,21
0,4,2
7,3,5
0,3,3
7,4,6
0,4,3
7,4,16
0,4,2
0,3,2
0,3,2
0,3,3
7,3,23
0,4,2
0,3,3
0,3,8
0,4,2
7,3,2
0,4,2
7,3,3
7,3,43
0,4,7
7,4,13
7,3,2
7,3,4
0,4,4
0,3,4
7,4,21
7,3,15
0,4,2
0,3,2
7,3,4
0,4,31
7,4,4
0,4,20
7,3,3
7,3,2
0,4,15
0,3,5
0,3,9
7,3,8
7,4,13
0,3,2
7,4,5
7,4,11
7,4,18
7,4,3
0,4,8
0,4,4
0,3,2
0,3,2
7,4,2
7,3,3
0,3,4
7,4,4
0,3,8
0,3,2
7,4,4
7,3,5
7,3,4
7,3,2
0,3,2
0,3,1
