source,destination,holding_time
7,3,34
0,4,2
7,4,8
0,3,46
0,3,3
0,3,40
7,4,14
0,4,15
0,4,2
0,3,63
7,4,2
7,3,89
0,4,8
0,3,42
7,4,21
7,4,5
0,4,80
7,3,3
7,3,2
0,3,81
0,3,8
7,4,8
7,4,26
0,3,2
7,3,30
0,4,9
7,4,2
0,3,6
7,4,2
0,3,71
0,3,55
0,4,69
7,4,41
7,4,67
0,4,20
7,4,10
7,3,9
0,3,3
0,3,3
7,4,4
7,3,21
0,3,14
7,3,12
0,3,18
7,3,2
0,3,2
7,3,16
7,3,3
0,4,39
0,3,50
7,3,2
7,4,12
0,3,21
7,4,10
0,3,32
0,3,4
7,3,2
0,4,3
7,3,11
7,4,6
0,3,5
0,4,39
7,4,7
7,4,23
7,4,2
0,4,7
7,4,34
0,4,29
0,4,2
0,3,5
7,4,6
7,3,2
7,3,28
7,4,15
0,4,4
0,4,10
7,4,24
0,3,21
0,3,16
7,4,2
0,3,20
7,3,8
0,4,17
0,4,4
7,4,16
0,3,2
7,4,14
7,3,13
0,4,8
0,3,11
0,4,2
7,4,2
0,3,5
0,3,7
0,4,6
0,4,5
7,3,4
7,3,3
0,4,2
0,4,1
