source,destination,holding_time
0,4,18
7,3,70
0,4,25
0,3,6
0,3,6
0,3,12
7,3,35
7,3,4
0,3,6
0,4,10
7,3,14
0,3,46
7,3,84
7,3,28
0,3,36
7,3,19
0,4,3
0,4,33
0,3,3
0,4,73
0,3,80
0,4,52
7,4,56
7,4,74
7,3,31
7,3,45
7,4,64
7,3,21
0,3,54
7,4,18
0,3,6
0,4,3
0,3,62
7,4,35
7,3,16
0,3,52
0,3,64
0,3,36
7,4,16
0,3,23
0,3,60
0,4,59
0,3,7
7,4,36
0,4,56
0,4,52
0,3,52
7,4,9
0,4,4
0,3,42
7,3,50
0,4,9
7,3,34
0,4,47
7,4,33
0,4,8
0,4,25
0,4,43
7,4,3
0,4,2
0,3,28
7,4,14
7,3,38
0,4,37
7,4,36
0,3,24
7,3,34
0,3,33
0,4,32
7,4,19
7,3,30
7,4,29
7,3,28
0,4,2
7,4,26
0,4,25
7,3,10
7,4,17
0,4,14
7,4,21
0,3,20
0,3,19
7,3,18
7,3,2
7,4,16
7,3,4
0,4,11
7,4,13
0,4,12
0,3,11
7,3,9
7,4,4
7,3,8
7,4,7
0,4,5
0,3,5
7,4,4
7,4,2
7,3,2
0,3,1
