source,destination,holding_time
7,4,3
7,4,78
0,3,13
7,3,5
0,4,20
0,3,7
0,3,3
0,3,2
7,4,3
0,3,6
0,4,11
0,3,80
7,3,19
0,3,6
7,3,56
7,3,31
0,3,5
7,4,63
0,3,19
7,3,36
0,4,13
7,3,2
0,4,3
7,4,44
7,3,3
7,3,19
0,4,2
7,3,42
7,3,16
0,3,70
7,3,4
7,3,2
7,4,3
7,4,48
7,4,5
0,4,39
7,4,37
0,4,35
0,4,28
7,4,23
0,4,60
7,4,5
0,3,4
0,3,4
0,3,56
0,3,4
7,3,2
0,4,53
7,4,3
7,3,8
0,3,2
7,3,5
7,3,2
0,4,47
0,4,10
7,4,2
7,3,3
0,3,19
7,4,11
0,3,10
0,3,11
7,4,27
0,4,5
0,3,36
7,3,2
0,4,18
7,4,2
0,3,33
0,3,31
0,4,31
0,3,2
7,3,29
7,4,3
0,3,4
7,3,17
0,3,9
7,4,2
7,3,3
7,4,2
7,3,21
0,3,20
7,3,14
0,4,10
7,4,8
0,4,5
7,3,15
7,4,2
7,4,13
0,4,2
0,4,11
0,4,2
0,3,2
0,4,2
0,3,7
0,4,6
7,4,5
7,3,4
0,4,3
0,4,2
0,4,1
