source,destination,holding_time
7,4,4
7,4,16
7,3,3
7,3,2
7,4,2
7,4,8
0,4,2
0,4,11
0,3,12
0,4,15
0,4,3
7,3,9
7,4,2
7,4,5
0,3,11
0,3,6
7,4,36
0,4,5
7,3,2
0,4,2
7,4,2
7,4,63
0,3,8
0,3,2
0,4,13
7,4,4
0,3,28
7,3,2
7,3,3
7,3,3
7,3,2
0,4,2
7,4,2
7,3,2
7,3,3
7,3,5
0,3,5
0,4,4
0,3,4
0,4,3
7,3,7
0,4,2
7,4,2
7,4,15
0,4,3
7,4,4
0,4,2
0,4,47
0,3,3
7,4,3
7,4,2
0,3,2
7,4,3
0,4,14
7,4,2
0,3,2
0,4,5
7,4,17
0,3,2
0,3,8
0,4,2
0,4,32
0,4,30
7,4,2
0,4,2
0,4,2
7,3,2
7,4,2
7,3,12
0,3,2
7,4,3
7,4,3
0,3,28
7,3,2
7,3,7
0,4,3
7,4,5
7,4,7
7,3,6
0,3,2
7,4,2
7,3,2
0,3,2
7,3,3
7,3,2
0,4,2
7,4,2
0,3,13
7,3,2
7,3,11
7,3,3
0,3,5
0,3,8
0,4,7
0,3,6
0,3,5
7,3,4
0,3,2
0,3,2
0,4,1
