source,destination,holding_time
0,3,66
7,3,88
0,3,32
0,3,31
7,4,9
7,3,19
7,4,11
7,4,8
0,4,3
7,3,2
7,3,5
0,3,15
7,4,14
0,3,84
7,4,47
7,4,17
0,3,5
0,3,26
7,3,19
0,3,19
0,4,5
7,3,60
7,3,56
0,3,4
7,3,23
0,3,39
0,4,59
7,4,59
0,3,72
0,4,71
7,3,37
0,3,24
0,3,68
0,3,9
7,3,55
7,4,7
7,4,2
0,4,49
7,3,2
0,4,51
0,3,9
7,4,14
0,4,4
7,4,9
7,3,10
7,4,53
0,3,2
7,3,4
0,3,52
0,4,51
7,4,8
0,4,49
0,4,48
0,3,47
7,3,3
0,4,6
7,3,44
0,3,9
0,3,42
7,3,2
7,3,28
7,4,32
7,3,31
7,4,5
7,3,14
0,4,3
7,4,34
0,4,10
0,3,2
0,4,21
0,3,30
7,3,16
7,4,25
7,4,27
7,4,21
0,3,6
7,4,24
7,4,23
0,4,3
0,3,2
7,3,20
7,3,2
7,4,6
0,3,7
0,4,2
0,3,15
7,4,3
0,3,13
7,3,8
7,3,11
7,4,10
0,3,9
7,3,8
7,4,7
7,4,6
7,3,5
7,4,4
7,4,3
0,3,2
7,3,1
