source,destination,holding_time
0,4,57
7,4,18
0,3,2
0,4,48
0,3,29
0,4,24
7,3,6
7,3,4
0,3,3
0,3,26
7,3,11
0,4,3
0,4,18
7,4,7
7,4,49
0,3,6
7,3,7
7,3,83
7,4,2
0,4,9
7,4,18
0,4,2
0,3,67
7,3,77
7,4,19
7,4,2
7,3,10
0,4,10
7,4,2
0,3,21
0,3,3
7,4,6
7,4,3
0,4,5
7,3,2
7,3,9
0,3,13
0,3,8
0,4,11
7,4,61
7,3,6
7,4,2
7,3,13
0,4,2
0,3,2
0,3,40
0,4,16
7,3,53
0,4,11
0,3,51
0,3,2
0,3,2
0,3,20
0,4,2
7,4,46
0,3,2
7,3,2
7,4,7
7,3,9
7,4,41
0,3,40
0,3,39
7,4,8
7,3,2
0,3,35
7,3,2
0,4,34
7,4,33
7,4,32
0,4,2
0,4,4
0,3,29
0,4,4
0,3,4
7,4,2
7,3,2
0,3,2
0,3,2
0,3,6
7,4,7
7,4,2
0,4,2
0,4,12
0,4,2
0,4,5
0,4,15
0,4,2
0,3,9
0,4,12
7,3,2
0,4,10
7,3,6
0,4,2
7,4,7
0,4,6
0,3,2
0,4,4
7,4,2
0,4,2
7,4,1
