source,destination,holding_time
7,4,2
0,4,8
7,3,4
0,4,3
7,4,10
7,3,4
7,3,4
0,3,2
0,4,2
7,4,2
7,3,2
7,4,7
0,3,38
0,3,3
7,3,46
7,3,3
7,3,7
0,3,13
0,4,14
7,4,3
7,4,7
0,3,2
7,4,2
0,3,20
0,4,5
7,3,4
0,4,2
0,4,2
7,4,2
0,4,2
0,4,2
0,3,46
7,4,4
7,4,2
0,4,3
0,3,2
7,4,2
7,3,5
0,3,16
0,4,61
7,4,2
7,3,2
7,4,53
7,4,2
7,4,2
0,4,2
0,4,2
7,3,2
0,4,29
0,3,11
7,4,2
0,3,4
0,4,3
0,3,3
0,4,46
7,3,3
7,3,2
0,3,10
0,4,10
7,4,13
7,3,2
0,3,4
7,3,2
0,3,2
7,3,2
0,4,35
0,4,2
0,3,2
0,4,2
7,3,2
7,3,30
7,3,9
0,4,2
7,4,3
0,4,20
7,4,2
0,4,11
0,3,2
0,3,20
7,3,2
7,4,20
0,3,2
7,3,2
0,3,4
7,4,2
0,4,4
0,3,2
7,3,2
7,3,2
7,3,3
0,4,2
7,3,2
7,4,2
0,3,7
7,4,2
7,4,2
7,3,2
7,3,3
0,3,2
0,4,1
