source,destination,holding_time
7,4,25
0,4,2
7,4,6
7,4,26
0,3,8
7,4,2
0,3,46
0,3,2
0,4,13
7,4,42
0,3,8
7,4,5
7,3,3
7,3,2
0,4,13
7,3,3
0,4,7
0,3,41
0,4,6
0,4,3
7,3,2
0,4,2
7,3,7
0,3,20
0,4,10
0,3,2
0,3,24
7,3,70
7,3,6
7,4,9
7,4,35
7,3,67
7,4,68
0,3,18
0,3,13
0,4,2
7,4,3
7,4,29
7,4,52
0,3,4
0,3,3
0,4,11
0,3,58
0,3,20
7,3,3
0,3,3
7,3,2
0,3,2
7,3,33
0,4,14
7,4,16
0,3,49
0,4,8
0,3,4
0,3,3
0,4,11
7,3,2
0,3,3
0,3,13
0,4,2
7,4,8
0,3,3
7,4,37
7,3,19
0,4,3
0,3,17
0,3,2
0,4,2
0,3,2
7,4,31
7,3,30
0,4,15
0,4,2
0,3,27
0,4,26
7,4,25
0,4,10
0,3,4
7,4,4
0,3,3
0,3,20
0,4,5
7,4,8
0,3,17
7,3,16
7,4,3
7,4,14
7,4,3
0,4,5
0,4,6
7,3,4
7,3,5
0,4,2
7,3,4
0,3,6
7,4,5
7,4,2
7,4,3
0,3,2
0,3,1
